CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
771474108,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,28,3,2,2,1794.0,1019,775.0,0.692,4455,63,0.658,0.568,0.00011703,0.99988
708572658,Existing Customer,49,M,5,Graduate,Married,$60K - $80K,Silver,38,1,1,2,29531.0,2088,27443.0,0.843,15039,120,0.69,0.071,5.1378e-05,0.99995
771099183,Existing Customer,37,F,2,Graduate,Single,Less than $40K,Blue,24,5,2,3,8444.0,1945,6499.0,0.703,2497,74,0.609,0.23,0.00019143,0.99981
816834933,Existing Customer,34,F,4,Graduate,Single,Unknown,Silver,29,6,2,2,30702.0,673,30029.0,0.721,2652,64,0.524,0.022,0.00010786,0.99989
793616883,Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438.3,668,770.3,0.931,5205,78,0.773,0.464,0.00011751,0.99988
818710233,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546,0.00019143,0.99981
789800358,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487,9.3448e-05,0.99991
720269283,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,33,3,2,2,2485.0,1651,834.0,1.1,4351,86,0.83,0.664,0.00012982,0.99987
718376583,Attrited Customer,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,4,3,2,34516.0,751,33765.0,0.357,5806,40,0.429,0.022,0.99389,0.00611
717247383,Existing Customer,48,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,7514.0,0,7514.0,0.514,4789,69,0.408,0.0,0.00020077,0.9998
719722308,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,2,1,3,3329.0,0,3329.0,0.641,13109,114,0.727,0.0,8.1736e-05,0.99992
708684108,Attrited Customer,46,F,4,Graduate,Married,$40K - $60K,Blue,34,5,3,1,4152.0,1446,2706.0,0.826,2218,30,0.304,0.348,0.99129,0.00871
822955008,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,56,3,3,2,9569.0,0,9569.0,0.94,2287,49,0.581,0.0,0.99411,0.00589
719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,0,2774.0,0,2774.0,0.721,1258,33,0.435,0.0,2.0316e-05,0.99998
712138983,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue,36,3,3,2,2947.0,2216,731.0,0.76,1744,53,0.606,0.752,0.00016883,0.99983
712361583,Existing Customer,47,M,5,Graduate,Married,$80K - $120K,Silver,36,3,3,1,34516.0,760,33756.0,0.407,3756,67,0.558,0.022,0.00010119,0.9999
708286683,Existing Customer,57,M,2,Uneducated,Single,$80K - $120K,Blue,43,6,3,1,12045.0,1749,10296.0,0.736,4884,86,0.87,0.145,0.00011153,0.99989
778952058,Existing Customer,46,M,3,College,Married,$80K - $120K,Blue,32,4,2,5,20860.0,1496,19364.0,0.816,3435,56,0.697,0.072,0.00056998,0.99943
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06,0.00022488,0.99978
711333933,Existing Customer,56,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,1,3005.0,1660,1345.0,0.88,4586,72,0.756,0.552,4.0554e-05,0.99996
710429358,Existing Customer,57,M,1,High School,Married,$40K - $60K,Blue,48,5,1,3,2544.0,1927,617.0,0.939,1346,30,0.364,0.757,8.453e-05,0.99992
708687483,Attrited Customer,54,F,4,Graduate,Single,Less than $40K,Silver,36,3,2,3,13626.0,0,13626.0,0.411,1711,30,0.25,0.0,0.99452,0.00548
711349083,Existing Customer,47,F,4,Doctorate,Married,Less than $40K,Blue,28,3,2,4,4012.0,0,4012.0,1.073,2962,60,0.765,0.0,0.00049554,0.9995
716474358,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,35,5,3,2,1721.0,729,992.0,0.902,4853,74,0.644,0.424,0.00020516,0.99979
758551608,Existing Customer,51,M,2,Unknown,Married,$40K - $60K,Blue,44,4,1,0,6205.0,2204,4001.0,0.803,1347,28,0.556,0.355,2.2331e-05,0.99998
719745558,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189,0.00011811,0.99988
717837858,Existing Customer,47,M,5,College,Married,$120K +,Blue,34,3,1,2,17603.0,1063,16540.0,1.065,2902,64,0.641,0.06,5.5282e-05,0.99994
818701383,Existing Customer,37,M,3,High School,Married,$60K - $80K,Blue,32,6,2,2,2253.0,1667,586.0,0.884,1641,45,0.667,0.74,0.00011482,0.99989
718626033,Attrited Customer,47,M,3,High School,Married,$60K - $80K,Blue,39,2,3,2,10061.0,0,10061.0,0.787,2802,52,0.529,0.0,0.99452,0.00548
772306383,Attrited Customer,57,F,3,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462.0,0,1462.0,0.602,2299,42,0.312,0.0,0.99515,0.00484967
711594858,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,2,2936.0,1297,1639.0,0.556,4509,70,0.795,0.442,0.00018558,0.99981
710312658,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,43,4,3,3,6266.0,1819,4447.0,0.744,1456,27,1.077,0.29,0.00033251,0.99967
719025333,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,42,3,2,0,1898.0,0,1898.0,0.838,3513,59,0.686,0.0,4.9404e-05,0.99995
708972783,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,37,3,2,3,1745.0,0,1745.0,0.657,2297,44,0.63,0.0,0.9949,0.0051
788870283,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,41,5,4,1,1438.3,0,1438.3,0.796,3778,72,1.118,0.0,0.00013603,0.99986
770929383,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,28,2,1,1,7293.0,993,6300.0,0.507,4828,82,0.64,0.136,3.3214e-05,0.99997
772364358,Existing Customer,54,F,2,High School,Unknown,Less than $40K,Blue,44,1,1,1,2691.0,811,1880.0,0.767,4413,80,0.633,0.301,3.2288e-05,0.99997
713696808,Attrited Customer,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252,42,0.4,0.175,0.98528,0.01472
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,2,16286.0,1710,14576.0,1.223,2552,49,1.227,0.105,4.5946e-05,0.99995
712691883,Attrited Customer,41,F,2,High School,Married,Less than $40K,Blue,36,3,2,2,2811.0,2404,407.0,0.491,2245,41,0.464,0.855,0.99104,0.00896
710989008,Existing Customer,38,M,1,Graduate,Unknown,$40K - $60K,Blue,27,5,6,0,13100.0,1436,11664.0,0.519,3201,78,0.5,0.11,4.9165e-05,0.99995
721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,36,6,3,3,1732.0,0,1732.0,0.683,2479,43,0.536,0.0,0.99651,0.0034913
714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,1925,32591.0,0.764,8012,87,0.582,0.056,0.00041292,0.99959
770762133,Existing Customer,52,F,3,High School,Married,Unknown,Blue,38,2,1,2,3505.0,2517,988.0,0.612,5034,79,0.681,0.718,5.5559e-05,0.99994
714013083,Existing Customer,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,2,4,3067.0,1874,1193.0,0.791,1420,32,0.455,0.611,0.00032656,0.99967
812501358,Existing Customer,46,F,4,Post-Graduate,Divorced,Less than $40K,Blue,41,4,1,1,1752.0,611,1141.0,0.465,4864,76,0.462,0.349,4.0988e-05,0.99996
780349833,Existing Customer,36,M,2,College,Married,$40K - $60K,Gold,23,1,1,3,23981.0,0,23981.0,0.827,15236,120,0.875,0.0,0.00010376,0.9999
717446208,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,36,6,2,1,3749.0,1980,1769.0,0.706,5083,69,0.643,0.528,5.7261e-05,0.99994
817142433,Existing Customer,35,M,3,Graduate,Married,$80K - $120K,Blue,20,5,3,4,8082.0,2307,5775.0,0.637,1725,29,1.071,0.285,0.00053543,0.99946
713466033,Attrited Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,2092.0,0,2092.0,0.422,2015,33,0.269,0.0,0.9948,0.0052
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399.0,2505,10894.0,0.627,1326,31,0.824,0.187,0.00013897,0.99986
770874483,Existing Customer,54,F,1,Post-Graduate,Married,Unknown,Blue,40,4,1,2,2876.0,1267,1609.0,0.617,4302,74,0.51,0.441,6.083e-05,0.99994
827953683,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,37,1,2,1,3786.0,1171,2615.0,0.697,5369,75,0.596,0.309,6.864e-05,0.99993
720252858,Existing Customer,57,M,3,College,Single,$60K - $80K,Blue,36,6,3,2,10350.0,0,10350.0,0.826,3396,63,0.8,0.0,0.00018146,0.99982
711405333,Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,2,6849.0,2126,4723.0,0.611,1651,43,0.344,0.31,0.00013897,0.99986
710248233,Existing Customer,37,M,3,College,Single,$40K - $60K,Blue,28,5,2,3,3490.0,1421,2069.0,1.125,3392,80,0.86,0.407,0.00019313,0.99981
716573058,Attrited Customer,54,F,3,Doctorate,Unknown,Less than $40K,Blue,36,3,3,4,1438.3,0,1438.3,0.499,1598,40,0.29,0.0,0.99871,0.00128822
789492558,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,1276,820.0,0.6,4926,82,0.745,0.609,6.6734e-05,0.99993
714594933,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,3,0,7065.0,990,6075.0,0.503,3758,65,0.711,0.14,6.6354e-05,0.99993
713688933,Existing Customer,42,F,0,Unknown,Married,Less than $40K,Blue,28,1,1,1,8798.0,1509,7289.0,0.845,8020,74,0.721,0.172,3.1329e-05,0.99997
721238508,Existing Customer,38,F,3,High School,Single,Less than $40K,Blue,26,3,3,3,1939.0,1484,455.0,0.576,4790,77,0.75,0.765,0.00030516,0.99969
719563158,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,36,6,3,2,4207.0,1921,2286.0,0.766,3850,75,0.562,0.457,0.00017486,0.99983
806894133,Existing Customer,34,F,3,Post-Graduate,Single,Unknown,Blue,29,3,1,4,1617.0,1347,270.0,0.73,2546,55,0.719,0.833,0.00019296,0.99981
717252483,Attrited Customer,57,F,2,Graduate,Married,Less than $40K,Blue,41,3,3,3,2796.0,0,2796.0,0.729,2196,35,0.75,0.0,0.99671,0.00329379
711507783,Attrited Customer,54,F,2,Doctorate,Single,Less than $40K,Blue,42,3,4,3,1694.0,0,1694.0,0.354,1930,41,0.519,0.0,0.99811,0.00188594
713254983,Existing Customer,62,M,0,Uneducated,Single,$60K - $80K,Blue,50,5,2,2,14314.0,656,13658.0,0.822,4355,70,0.667,0.046,0.00010043,0.9999
712114458,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,31,6,3,3,2960.0,1835,1125.0,0.532,3941,64,0.455,0.62,0.00032275,0.99968
709074108,Existing Customer,36,M,2,College,Single,$60K - $80K,Blue,24,5,2,5,23032.0,840,22192.0,0.739,2787,73,0.698,0.036,0.0005493,0.99945
816533733,Existing Customer,50,M,1,Unknown,Married,$80K - $120K,Blue,45,5,2,2,33951.0,0,33951.0,0.822,1567,44,0.467,0.0,0.00011743,0.99988
713905608,Existing Customer,56,F,3,Unknown,Single,Less than $40K,Blue,50,5,2,2,8869.0,0,8869.0,0.721,3270,63,0.8,0.0,0.00012982,0.99987
709012083,Existing Customer,39,M,1,Uneducated,Married,Less than $40K,Blue,28,3,3,4,4683.0,2514,2169.0,0.58,2010,45,0.731,0.537,0.000498,0.9995
720769533,Existing Customer,65,M,0,Graduate,Single,$40K - $60K,Blue,36,4,0,1,1438.3,682,756.3,0.713,4427,63,1.172,0.474,1.0546e-05,0.99999
826410708,Existing Customer,40,M,4,Unknown,Married,$60K - $80K,Blue,36,3,2,3,22956.0,1407,21549.0,0.709,5554,64,0.6,0.061,0.00022068,0.99978
715502808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077,0.00018145,0.99982
826783233,Existing Customer,57,F,3,High School,Single,Less than $40K,Blue,53,1,3,2,3029.0,2214,815.0,0.7,4750,89,0.978,0.731,0.00018145,0.99982
818712633,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Blue,36,4,6,2,4133.0,1067,3066.0,0.632,16100,119,0.608,0.258,0.00014734,0.99985
719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,Blue,41,2,1,3,9815.0,1699,8116.0,0.62,7962,89,0.561,0.173,9.5638e-05,0.9999
779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,4005.0,1985,2020.0,1.356,2344,34,0.7,0.496,0.00018145,0.99982
769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32,3,1,3,12804.0,2517,10287.0,0.892,1101,37,0.276,0.197,9.0056e-05,0.99991
715623483,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,37,4,4,0,8567.0,1695,6872.0,1.242,1457,41,1.412,0.198,8.3212e-05,0.99992
713937558,Existing Customer,54,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,3892.0,0,3892.0,0.738,4318,74,0.762,0.0,0.00029408,0.99971
717568308,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,36,4,2,1,6018.0,0,6018.0,0.703,4355,78,0.857,0.0,7.0819e-05,0.99993
710524533,Attrited Customer,38,F,4,College,Married,$40K - $60K,Blue,36,4,4,4,4913.0,2517,2396.0,0.348,899,28,0.273,0.512,0.99843,0.00156939
708776658,Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,43,6,3,2,5774.0,1519,4255.0,0.458,4444,70,0.667,0.263,0.00019771,0.9998
711351108,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,2608.0,1804,804.0,0.847,4671,61,0.694,0.692,0.00018145,0.99982
816864483,Existing Customer,39,F,4,Uneducated,Single,$40K - $60K,Blue,34,4,2,2,10264.0,803,9461.0,0.802,4003,74,0.721,0.078,0.00012274,0.99988
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516.0,2165,32351.0,0.837,1672,32,0.524,0.063,0.00018494,0.99982
714759708,Existing Customer,54,F,1,High School,Single,Unknown,Blue,36,2,2,3,10798.0,1378,9420.0,0.631,13681,105,0.81,0.128,0.00017468,0.99983
816082233,Existing Customer,35,M,3,Graduate,Unknown,$60K - $80K,Blue,30,5,1,3,8547.0,1666,6881.0,1.163,1311,33,2.0,0.195,9.6126e-05,0.9999
714431058,Existing Customer,41,F,3,College,Single,Unknown,Blue,36,4,2,4,4210.0,1597,2613.0,0.733,4342,72,0.674,0.379,0.00032945,0.99967
788990508,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,49,4,1,1,1540.0,796,744.0,0.805,3714,56,0.697,0.517,3.1329e-05,0.99997
712789383,Existing Customer,52,M,1,Graduate,Married,$120K +,Blue,44,6,1,4,9274.0,2097,7177.0,0.776,2048,59,0.639,0.226,0.00014834,0.99985
789530208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,2,2737.0,2517,220.0,0.533,1619,37,0.48,0.92,0.00011382,0.99989
778699908,Attrited Customer,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,2,3,3,14447.0,0,14447.0,0.856,915,29,2.222,0.0,0.9968,0.00320374
712010358,Attrited Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,3999.0,0,3999.0,0.938,7567,76,0.652,0.0,0.99473,0.00527
714537258,Existing Customer,48,M,3,Doctorate,Married,$60K - $80K,Blue,36,3,2,1,8876.0,1132,7744.0,0.844,3779,78,0.814,0.128,0.00010307,0.9999
710431158,Existing Customer,52,F,3,Unknown,Single,Unknown,Blue,36,3,1,2,10273.0,1657,8616.0,0.71,3778,70,0.591,0.161,6.282e-05,0.99994
716516208,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,36,4,2,3,1438.3,0,1438.3,0.674,3748,64,0.829,0.0,0.00020077,0.9998
716977758,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,1,3675.0,2517,1158.0,0.766,1913,35,0.667,0.685,0.99143,0.00857
716580033,Existing Customer,53,M,3,High School,Married,$120K +,Blue,36,3,1,3,21178.0,1796,19382.0,1.182,1872,59,1.107,0.085,9.3448e-05,0.99991
710552733,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,36,2,3,2,4963.0,0,4963.0,0.637,2335,40,0.429,0.0,0.99513,0.00487428
715893633,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2193.0,1084,1109.0,0.974,4755,81,0.761,0.494,0.00027297,0.99973
789280683,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,45,2,2,3,11714.0,898,10816.0,0.726,13956,122,0.718,0.077,0.00019143,0.99981
714972558,Attrited Customer,37,F,2,Graduate,Single,Less than $40K,Blue,36,2,3,0,1610.0,0,1610.0,0.889,2729,45,0.406,0.0,0.98515,0.01485
819202533,Existing Customer,57,M,1,Doctorate,Married,$80K - $120K,Blue,52,3,2,3,10378.0,1540,8838.0,0.547,1306,32,0.28,0.148,0.00026001,0.99974
719761458,Existing Customer,55,M,4,Post-Graduate,Single,$60K - $80K,Blue,36,3,2,1,4998.0,1626,3372.0,0.695,4329,61,0.694,0.325,8.4706e-05,0.99992
708195633,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Silver,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034,0.00016815,0.99983
711184983,Existing Customer,41,M,5,Unknown,Unknown,$80K - $120K,Blue,29,6,2,1,11191.0,0,11191.0,0.808,3839,73,0.78,0.0,7.7894e-05,0.99992
754599558,Existing Customer,40,F,3,College,Single,Less than $40K,Blue,33,5,3,1,7207.0,2002,5205.0,0.828,3825,70,0.707,0.278,0.00010944,0.99989
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33,6,1,3,34516.0,2086,32430.0,0.986,1859,47,0.958,0.06,0.00010679,0.99989
717478983,Existing Customer,31,F,2,Uneducated,Divorced,Less than $40K,Blue,19,6,2,0,2853.0,1961,892.0,0.866,2697,68,0.789,0.687,4.317e-05,0.99996
822959133,Existing Customer,32,F,3,Post-Graduate,Married,$40K - $60K,Blue,26,4,3,3,3174.0,2084,1090.0,0.636,4508,83,1.075,0.657,0.00036935,0.99963
712296408,Existing Customer,36,F,3,Unknown,Married,$40K - $60K,Blue,22,5,3,3,12958.0,2273,10685.0,0.608,15681,96,0.627,0.175,0.00034503,0.99965
712378983,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,0.99863,0.00137244
712326708,Existing Customer,42,F,2,Unknown,Married,Less than $40K,Blue,31,6,2,3,2552.0,2220,332.0,0.782,4437,61,1.033,0.87,0.00021042,0.99979
715563558,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,40,3,3,2,7522.0,1057,6465.0,1.197,2533,62,1.138,0.141,0.00018558,0.99981
754564308,Existing Customer,46,F,3,Graduate,Married,$40K - $60K,Blue,39,3,3,2,2644.0,2126,518.0,0.748,3601,66,0.65,0.804,0.00018665,0.99981
711377808,Existing Customer,47,M,3,Graduate,Unknown,$60K - $80K,Blue,36,4,3,2,21142.0,0,21142.0,0.812,4360,66,1.357,0.0,0.00018665,0.99981
719904333,Existing Customer,29,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3,4,1459.0,590,869.0,1.164,2229,52,1.08,0.404,0.00044282,0.99956
720519333,Attrited Customer,59,F,2,Unknown,Single,Unknown,Blue,45,1,3,3,2721.0,1885,836.0,0.853,2594,48,0.455,0.693,0.997,0.00299743
710532258,Existing Customer,48,F,3,High School,Divorced,Less than $40K,Blue,36,1,1,1,2185.0,1495,690.0,0.924,4906,83,0.804,0.684,3.3505e-05,0.99997
720000708,Existing Customer,32,F,0,Graduate,Married,Unknown,Blue,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636,0.00015435,0.99985
717214158,Existing Customer,41,M,4,Post-Graduate,Married,$40K - $60K,Blue,28,5,3,3,9815.0,0,9815.0,0.859,15475,94,0.679,0.0,0.00037329,0.99963
793379058,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,42,2,2,1,2214.0,1025,1189.0,0.567,5084,82,0.745,0.463,7.1226e-05,0.99993
771424908,Attrited Customer,38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252.0,1129,10123.0,0.462,1766,31,0.476,0.1,0.99527,0.00472896
720401658,Attrited Customer,53,F,3,Graduate,Single,Less than $40K,Blue,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716,0.99892,0.0010775
708877458,Existing Customer,50,F,3,Uneducated,Married,Unknown,Blue,34,2,3,3,11343.0,0,11343.0,0.709,8027,94,0.679,0.0,0.00032275,0.99968
716162583,Existing Customer,45,F,0,Unknown,Single,Less than $40K,Blue,36,6,2,3,3230.0,2517,713.0,0.615,1931,57,0.425,0.779,0.00018057,0.99982
709054083,Existing Customer,50,F,1,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2652.0,1911,741.0,0.831,4816,79,0.881,0.721,8.6952e-05,0.99991
779360808,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,35,3,3,3,2919.0,2032,887.0,0.654,4937,75,0.667,0.696,0.0003139,0.99969
721011858,Existing Customer,63,M,1,Graduate,Unknown,Less than $40K,Blue,52,6,3,3,1438.3,0,1438.3,0.854,3913,78,0.5,0.0,0.00028395,0.99972
712181658,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,36,4,3,1,2407.0,1552,855.0,0.62,4983,86,0.755,0.645,0.00010848,0.99989
716310633,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,36,6,2,2,2759.0,2481,278.0,0.588,5037,84,0.68,0.899,0.00012571,0.99987
709790058,Existing Customer,53,M,4,Graduate,Married,$120K +,Blue,40,1,1,3,6383.0,1512,4871.0,0.558,4985,87,0.776,0.237,9.7154e-05,0.9999
823863033,Existing Customer,52,M,2,Unknown,Married,$80K - $120K,Silver,48,6,6,1,34516.0,1473,33043.0,0.642,4254,73,0.587,0.043,8.5047e-05,0.99991
720466383,Existing Customer,59,M,1,High School,Unknown,$40K - $60K,Blue,46,4,1,2,14784.0,1374,13410.0,0.921,1197,23,1.3,0.093,5.0256e-05,0.99995
714673833,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,1528.0,0,1528.0,0.669,4411,77,0.833,0.0,0.00010182,0.9999
716210283,Existing Customer,36,F,1,High School,Married,Unknown,Blue,36,6,3,4,8500.0,2517,5983.0,0.445,1618,37,1.312,0.296,0.00047086,0.99953
714076683,Attrited Customer,29,F,0,College,Married,Less than $40K,Blue,19,2,1,2,3261.0,2517,744.0,0.636,2461,54,0.742,0.772,0.9787,0.0213
719482008,Existing Customer,45,M,1,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,21696.0,1036,20660.0,0.965,3354,76,0.854,0.048,0.0001736,0.99983
789513858,Attrited Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,35,2,2,3,1438.3,0,1438.3,0.694,891,28,0.4,0.0,0.99544,0.00455805
713053383,Attrited Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,3,34516.0,781,33735.0,0.803,853,12,0.091,0.023,0.98971,0.01029
713452533,Existing Customer,35,F,4,Graduate,Single,Less than $40K,Blue,22,6,3,3,1438.3,0,1438.3,0.512,3427,64,0.829,0.0,0.00031726,0.99968
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,3,6880.0,1390,5490.0,1.205,1784,35,0.944,0.202,0.00019864,0.9998
711772008,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1,1890.0,666,1224.0,0.691,1483,36,0.5,0.352,0.98616,0.01384
718086783,Existing Customer,50,M,5,Uneducated,Married,$120K +,Blue,36,2,2,1,13478.0,0,13478.0,0.929,4738,56,0.867,0.0,7.2863e-05,0.99993
808743558,Existing Customer,42,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,2023.0,0.89,4804,66,0.737,0.554,0.00030516,0.99969
770848308,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Platinum,31,2,2,1,34516.0,1308,33208.0,0.746,8773,105,0.78,0.038,0.00011924,0.99988
708113208,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,36,3,2,2,1688.0,0,1688.0,0.641,4375,69,0.605,0.0,0.00010386,0.9999
712784058,Attrited Customer,45,F,2,High School,Divorced,Unknown,Blue,36,6,4,3,17156.0,2517,14639.0,0.717,1142,33,0.32,0.147,0.9972,0.00280488
715855083,Existing Customer,48,M,4,High School,Married,$80K - $120K,Blue,36,6,2,4,19762.0,507,19255.0,0.85,2793,67,0.595,0.026,0.00033294,0.99967
719464758,Existing Customer,52,F,1,College,Single,Less than $40K,Blue,43,5,2,3,1438.3,604,834.3,0.81,4219,83,0.694,0.42,0.0001747,0.99983
817029108,Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,27,4,6,3,6885.0,1611,5274.0,0.955,3804,67,0.861,0.234,0.00029469,0.99971
718645308,Existing Customer,35,M,4,College,Married,Less than $40K,Blue,36,3,3,3,2311.0,1222,1089.0,0.674,4730,89,0.745,0.529,0.00030845,0.99969
816829608,Existing Customer,44,M,2,Unknown,Married,$80K - $120K,Blue,39,6,2,2,1438.3,0,1438.3,0.871,1495,39,0.393,0.0,0.00012511,0.99987
772684833,Existing Customer,32,F,1,Unknown,Married,Less than $40K,Blue,22,3,3,2,2642.0,2035,607.0,1.119,1761,42,0.909,0.77,0.00018558,0.99981
713919183,Existing Customer,50,M,3,Unknown,Married,$80K - $120K,Blue,39,5,3,4,13824.0,1582,12242.0,0.522,4630,74,0.644,0.114,0.00058851,0.99941
771040758,Existing Customer,62,F,0,Graduate,Single,Unknown,Silver,49,5,1,2,30310.0,0,30310.0,0.777,3703,91,0.492,0.0,4.2705e-05,0.99996
